"set_type","role","role_label","spec","outcome","term","coef","se","p_value","ci_lo","ci_hi","n","events","r_squared"
"flag","owner","发布方或所有者","controls_intelligence","ff3_car_20","z_intelligence",0.000616593247412073,0.0227808566656485,0.978675116150609,-0.0469034410545335,0.0481366275493577,21,21,0.61542152692334
"flag","owner","发布方或所有者","controls_open_interaction","ff3_car_20","z_intelligence",0.0781299490281963,0.0411680231991486,0.072248261968213,-0.00774504256142088,0.164004940617814,21,21,0.678772421048148
"flag","owner","发布方或所有者","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",0.00870834872417823,0.0800438548767236,0.914449455150573,-0.158260206726921,0.175676904175277,21,21,0.678772421048148
"flag","owner","发布方或所有者","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",-0.115923005025859,0.0347752581567928,0.00331157064720199,-0.188462922410163,-0.0433830876415546,21,21,0.678772421048148
"flag","owner","发布方或所有者","controls_cost_speed","ff3_car_20","z_intelligence",-0.183759573046396,0.0331418584705432,1.99193430737902e-05,-0.252892278390408,-0.114626867702384,21,21,0.917148799703968
"flag","owner","发布方或所有者","controls_cost_speed","ff3_car_20","z_low_price",-0.153627134434746,0.078793395799626,0.0653665950743218,-0.317987277958718,0.0107330090892257,21,21,0.917148799703968
"flag","owner","发布方或所有者","controls_cost_speed","ff3_car_20","z_speed",-0.00056288978623729,0.0286634658488262,0.984526840824558,-0.0603538318188422,0.0592280522463676,21,21,0.917148799703968
"flag","owner","发布方或所有者","controls_cost_speed","ff3_car_20","z_low_ttft",-0.146675855038803,0.0984514913072736,0.151871288353619,-0.352042067234589,0.0586903571569824,21,21,0.917148799703968
"flag","investor","主要投资者","no_controls_intelligence","mkt_car_1","z_intelligence",-0.0094409021111769,0.00824373270082786,0.266338491662425,-0.026695232952122,0.00781342872976819,36,20,0.0547834710709374
"flag","investor","主要投资者","controls_intelligence","mkt_car_1","z_intelligence",0.0196631605172369,0.0121373124840951,0.121698543839237,-0.00574052646784435,0.0450668475023182,36,20,0.303794472782492
"flag","investor","主要投资者","controls_closed_intelligence","mkt_car_1","z_intelligence",0.0185351751940894,0.0129004308573756,0.167933327498278,-0.00856762432277663,0.0456379747109554,35,19,0.304285505408439
"flag","investor","主要投资者","controls_open_interaction","mkt_car_1","z_intelligence",0.0185351751940894,0.0129004308573756,0.16704195977736,-0.00846573690262898,0.0455360872908078,36,20,0.306549455349412
"flag","investor","主要投资者","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.0111185718753401,0.0110742618916235,0.327994099072646,-0.0342972683993253,0.012060124648645,36,20,0.306549455349412
"flag","investor","主要投资者","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,20,0.306549455349412
"flag","investor","主要投资者","controls_cost_speed","mkt_car_1","z_intelligence",-0.000593924301520758,0.0170049466047745,0.972502628654234,-0.0361856865892426,0.0349978379862011,36,20,0.417338506701306
"flag","investor","主要投资者","controls_cost_speed","mkt_car_1","z_low_price",0.000582687868972763,0.00350174417176019,0.869600716988195,-0.00674654691490542,0.00791192265285095,36,20,0.417338506701306
"flag","investor","主要投资者","controls_cost_speed","mkt_car_1","z_speed",-0.01583307429989,0.00789569939948578,0.059389709641793,-0.032358963069391,0.000692814469610968,36,20,0.417338506701306
"flag","investor","主要投资者","controls_cost_speed","mkt_car_1","z_low_ttft",-0.019622804889722,0.0109133270310263,0.0880774185249625,-0.0424646608792845,0.00321905109984056,36,20,0.417338506701306
"flag","investor","主要投资者","controls_sentiment","mkt_car_1","z_intelligence",0.0233002174410309,0.00982432038858917,0.0315192619499625,0.00236017421333888,0.0442402606687229,26,16,0.447177698138667
"flag","investor","主要投资者","controls_sentiment","mkt_car_1","z_sent_w5",-0.0313862663683904,0.012175016497337,0.0210011425970071,-0.0573366997488221,-0.00543583298795867,26,16,0.447177698138667
"flag","investor","主要投资者","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.0336368992697938,0.0152260485431915,0.0431337612249757,0.00118334502173716,0.0660904535178505,26,16,0.447177698138667
"flag","investor","主要投资者","no_controls_intelligence","mkt_car_5","z_intelligence",-0.0192192135732608,0.0114595363560943,0.109891076491169,-0.0432042988189326,0.00476587167241102,36,20,0.124639223970134
"flag","investor","主要投资者","controls_intelligence","mkt_car_5","z_intelligence",0.00328062493315363,0.0174200783669479,0.852619252535242,-0.0331800181185462,0.0397412679848535,36,20,0.216158414855328
"flag","investor","主要投资者","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00413662006073667,0.0180269363525089,0.821091795955538,-0.0337365678402716,0.0420098079617449,35,19,0.215382483834801
"flag","investor","主要投资者","controls_open_interaction","mkt_car_5","z_intelligence",0.0041366200607367,0.0180269363525085,0.820956676615809,-0.0335941913523512,0.0418674314738246,36,20,0.217029409524266
"flag","investor","主要投资者","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",0.00843755956364428,0.0157182477001187,0.597635967173378,-0.0244611109658522,0.0413362300931408,36,20,0.217029409524266
"flag","investor","主要投资者","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,20,0.217029409524266
"flag","investor","主要投资者","controls_cost_speed","mkt_car_5","z_intelligence",-0.0240389014490379,0.0281609206640247,0.403946123556086,-0.0829803857931258,0.0349025828950499,36,20,0.314033613054587
"flag","investor","主要投资者","controls_cost_speed","mkt_car_5","z_low_price",0.00244441231909402,0.00606943113182506,0.691633796517179,-0.0102590530363905,0.0151478776745785,36,20,0.314033613054587
"flag","investor","主要投资者","controls_cost_speed","mkt_car_5","z_speed",-0.0103676877447979,0.0122459965731832,0.407745177941197,-0.035998853142672,0.0152634776530763,36,20,0.314033613054587
"flag","investor","主要投资者","controls_cost_speed","mkt_car_5","z_low_ttft",-0.0279241813776475,0.0163625318087428,0.104189656739177,-0.0621713540443674,0.00632299128907234,36,20,0.314033613054587
"flag","investor","主要投资者","controls_sentiment","mkt_car_5","z_intelligence",0.00144584662305345,0.0171277181456375,0.93384235384524,-0.0350610204349414,0.0379527136810483,26,16,0.353515263174725
"flag","investor","主要投资者","controls_sentiment","mkt_car_5","z_sent_w5",-0.0458019444331724,0.0192066072696321,0.0307297067555388,-0.0867398587697748,-0.00486403009657005,26,16,0.353515263174725
"flag","investor","主要投资者","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",0.0442843149446814,0.0232176814616856,0.0758093230156098,-0.00520300165577985,0.0937716315451427,26,16,0.353515263174725
"flag","investor","主要投资者","no_controls_intelligence","mkt_car_20","z_intelligence",-0.0405808959498435,0.0183214002440406,0.0391810023659538,-0.0789280273710627,-0.00223376452862423,36,20,0.1169022322863
"flag","investor","主要投资者","controls_intelligence","mkt_car_20","z_intelligence",0.0154594966225643,0.025592163143906,0.552941256806997,-0.0381055164419727,0.0690245096871012,36,20,0.542619818357618
"flag","investor","主要投资者","controls_closed_intelligence","mkt_car_20","z_intelligence",0.00209115160748109,0.0262342587013951,0.93734686264122,-0.0530249807076651,0.0572072839226273,35,19,0.577054356359283
"flag","investor","主要投资者","controls_open_interaction","mkt_car_20","z_intelligence",0.00209115160748115,0.026234258701395,0.937300919946472,-0.052817782904109,0.0570000861190713,36,20,0.587311246577171
"flag","investor","主要投资者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.131772020304126,0.0235929201496249,2.18864111856132e-05,-0.181152569691026,-0.0823914709172268,36,20,0.587311246577171
"flag","investor","主要投资者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,20,0.587311246577171
"flag","investor","主要投资者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0597793939921336,0.0336766826896979,0.0919042980018349,-0.130265500934347,0.01070671295008,36,20,0.741517539566983
"flag","investor","主要投资者","controls_cost_speed","mkt_car_20","z_low_price",0.0110078855456654,0.0115031825606481,0.35061508948877,-0.0130685522560213,0.0350843233473521,36,20,0.741517539566983
"flag","investor","主要投资者","controls_cost_speed","mkt_car_20","z_speed",-0.0146586989405457,0.0145782219075745,0.327281237880474,-0.0451712680636012,0.0158538701825099,36,20,0.741517539566983
"flag","investor","主要投资者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.080068616958859,0.0133179525610844,8.75196129844255e-06,-0.107943412024677,-0.0521938218930406,36,20,0.741517539566983
"flag","investor","主要投资者","controls_sentiment","mkt_car_20","z_intelligence",0.0303311301133812,0.0277813460357174,0.292155986446334,-0.0288834072694876,0.0895456674962499,26,16,0.710621834053629
"flag","investor","主要投资者","controls_sentiment","mkt_car_20","z_sent_w5",-0.0627233275540065,0.0257811292943496,0.0279634937896438,-0.117674503872466,-0.00777215123554732,26,16,0.710621834053629
"flag","investor","主要投资者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.0512319461674202,0.0302274705579513,0.110751319721904,-0.0131963822167466,0.115660274551587,26,16,0.710621834053629
"flag","investor","主要投资者","no_controls_intelligence","ff3_car_20","z_intelligence",-0.0374799012645372,0.0194209325946868,0.0686901247176073,-0.0781283803442589,0.00316857781518458,36,20,0.0928120542546617
"flag","investor","主要投资者","controls_intelligence","ff3_car_20","z_intelligence",-0.00125717484662255,0.026016899043798,0.961964373735658,-0.0557111703664042,0.0531968206731591,36,20,0.490345206804909
"flag","investor","主要投资者","controls_closed_intelligence","ff3_car_20","z_intelligence",-0.00945124745105322,0.0281226074850798,0.740701754795362,-0.068534653345505,0.0496321584433986,35,19,0.501538441694779
"flag","investor","主要投资者","controls_open_interaction","ff3_car_20","z_intelligence",-0.0094512474510532,0.0281226074850797,0.740498879219801,-0.0683125413900082,0.0494100464879018,36,20,0.505767428225527
"flag","investor","主要投资者","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0801228369077358,0.0244326096427602,0.00394464706089522,-0.131260876602001,-0.0289847972134704,36,20,0.505767428225527
"flag","investor","主要投资者","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,20,0.505767428225527
"flag","investor","主要投资者","controls_cost_speed","ff3_car_20","z_intelligence",-0.058307769933571,0.0371888176877584,0.133412056613341,-0.136144859909055,0.0195293200419126,36,20,0.648575363478652
"flag","investor","主要投资者","controls_cost_speed","ff3_car_20","z_low_price",0.0200702415257267,0.0131323655974147,0.142914644226293,-0.00741611556094641,0.0475565986123998,36,20,0.648575363478652
"flag","investor","主要投资者","controls_cost_speed","ff3_car_20","z_speed",-0.0129730695966606,0.0149797748315259,0.397273261958049,-0.0443260986486645,0.0183799594553434,36,20,0.648575363478652
"flag","investor","主要投资者","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0678273499670429,0.0138814840412825,0.000102563130366112,-0.0968816299763323,-0.0387730699577534,36,20,0.648575363478652
"flag","investor","主要投资者","controls_sentiment","ff3_car_20","z_intelligence",0.041446631309881,0.0236359880009753,0.0999136706236337,-0.00893228457365405,0.0918255471934161,26,16,0.781696965682043
"flag","investor","主要投资者","controls_sentiment","ff3_car_20","z_sent_w5",-0.0533711727498369,0.0183681277353116,0.0108696238175273,-0.0925219102640508,-0.014220435235623,26,16,0.781696965682043
"flag","investor","主要投资者","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",0.0516797837586286,0.0207273865119108,0.0248314746591353,0.00750040519717452,0.0958591623200826,26,16,0.781696965682043
"flag","cloud","云服务方","no_controls_intelligence","mkt_car_1","z_intelligence",-0.0114360238996975,0.0100712959955585,0.270284509061043,-0.0325154886774675,0.00964344087807239,28,20,0.0686034079154003
"flag","cloud","云服务方","controls_intelligence","mkt_car_1","z_intelligence",0.0188612349815261,0.013386790638911,0.175007908347397,-0.00915763983704265,0.0468801098000949,28,20,0.312697942105061
"flag","cloud","云服务方","controls_closed_intelligence","mkt_car_1","z_intelligence",0.0177700447789142,0.0143355494607541,0.231049911873372,-0.0123478270421497,0.0478879165999781,27,19,0.311584634332803
"flag","cloud","云服务方","controls_open_interaction","mkt_car_1","z_intelligence",0.0177700447789142,0.0143355494607539,0.230224227694191,-0.0122346050756037,0.0477746946334322,28,20,0.315000368770937
"flag","cloud","云服务方","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.0102118820138559,0.0146077219838127,0.492975406269611,-0.040786195506085,0.0203624314783731,28,20,0.315000368770937
"flag","cloud","云服务方","controls_open_interaction","mkt_car_1","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,28,20,0.315000368770937
"flag","cloud","云服务方","controls_cost_speed","mkt_car_1","z_intelligence",-0.00498318865608081,0.018564110501397,0.791260197095308,-0.0438383184841986,0.033871941172037,28,20,0.438645201649424
"flag","cloud","云服务方","controls_cost_speed","mkt_car_1","z_low_price",-0.00081518217042979,0.00413344087358351,0.845752661224706,-0.00946657334631458,0.007836209005455,28,20,0.438645201649424
"flag","cloud","云服务方","controls_cost_speed","mkt_car_1","z_speed",-0.0163261267973959,0.00990321299774191,0.115672998487983,-0.0370537898175988,0.0044015362228069,28,20,0.438645201649424
"flag","cloud","云服务方","controls_cost_speed","mkt_car_1","z_low_ttft",-0.0228563215396086,0.0133176766444019,0.102378491618183,-0.0507305391051734,0.00501789602595622,28,20,0.438645201649424
"flag","cloud","云服务方","controls_sentiment","mkt_car_1","z_intelligence",0.0253501494204834,0.00940854386943669,0.0166454298943823,0.00529631286559334,0.0454039859753734,21,16,0.475451197295452
"flag","cloud","云服务方","controls_sentiment","mkt_car_1","z_sent_w5",-0.0336899330333,0.0130616741794066,0.0209439297287638,-0.0615302325272461,-0.00584963353935394,21,16,0.475451197295452
"flag","cloud","云服务方","controls_sentiment","mkt_car_1","z_intelligence:z_sent_w5",0.028330990284282,0.0179903142328158,0.136156731680324,-0.0100144568117308,0.0666764373802949,21,16,0.475451197295452
"flag","cloud","云服务方","no_controls_intelligence","mkt_car_5","z_intelligence",-0.019200135481625,0.0119866022532045,0.125695267102976,-0.044288382328207,0.00588811136495691,28,20,0.118322958293892
"flag","cloud","云服务方","controls_intelligence","mkt_car_5","z_intelligence",0.00162755844671577,0.018963973801236,0.932504521020627,-0.0380644948864402,0.0413196117798717,28,20,0.218217329238925
"flag","cloud","云服务方","controls_closed_intelligence","mkt_car_5","z_intelligence",0.00299533484479124,0.0194808100618357,0.879511094809992,-0.0379323283758688,0.0439229980654512,27,19,0.219498219383398
"flag","cloud","云服务方","controls_open_interaction","mkt_car_5","z_intelligence",0.00299533484479129,0.0194808100618354,0.879421740424055,-0.0377784692139896,0.0437691389035722,28,20,0.220430831412305
"flag","cloud","云服务方","controls_open_interaction","mkt_car_5","is_open_weight_or_open_source",0.012800308475141,0.0191136766623097,0.511110433655332,-0.0272050765472558,0.0528056934975379,28,20,0.220430831412305
"flag","cloud","云服务方","controls_open_interaction","mkt_car_5","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,28,20,0.220430831412305
"flag","cloud","云服务方","controls_cost_speed","mkt_car_5","z_intelligence",-0.0223970334375867,0.0270942963999676,0.418705766741774,-0.0791060475399872,0.0343119806648139,28,20,0.297356863904643
"flag","cloud","云服务方","controls_cost_speed","mkt_car_5","z_low_price",0.0029652177541123,0.00634291818958419,0.645470168787963,-0.0103106625918314,0.016241098100056,28,20,0.297356863904643
"flag","cloud","云服务方","controls_cost_speed","mkt_car_5","z_speed",-0.0141265167219576,0.0139632952251283,0.324397702781483,-0.0433520295069558,0.0150989960630406,28,20,0.297356863904643
"flag","cloud","云服务方","controls_cost_speed","mkt_car_5","z_low_ttft",-0.0255236773757205,0.017897427283655,0.170061603652076,-0.0629834231924341,0.0119360684409931,28,20,0.297356863904643
"flag","cloud","云服务方","controls_sentiment","mkt_car_5","z_intelligence",0.00515194198277121,0.0146676666230346,0.730289552691391,-0.0261114493753182,0.0364153333408606,21,16,0.363507391936346
"flag","cloud","云服务方","controls_sentiment","mkt_car_5","z_sent_w5",-0.0443345319228291,0.0176317217010763,0.0238151011944952,-0.0819156571300246,-0.00675340671563362,21,16,0.363507391936346
"flag","cloud","云服务方","controls_sentiment","mkt_car_5","z_intelligence:z_sent_w5",0.0365650869173314,0.0251844589277216,0.16712663173784,-0.0171143166193296,0.0902444904539923,21,16,0.363507391936346
"flag","cloud","云服务方","no_controls_intelligence","mkt_car_20","z_intelligence",-0.0344949577606191,0.0185185131183561,0.0780364197991849,-0.0732546511692142,0.00426473564797601,28,20,0.0990294188587473
"flag","cloud","云服务方","controls_intelligence","mkt_car_20","z_intelligence",0.00880695918590258,0.0277450613087633,0.754383437901311,-0.0492641215243723,0.0668780398961774,28,20,0.535444279765444
"flag","cloud","云服务方","controls_closed_intelligence","mkt_car_20","z_intelligence",-0.00653704008185183,0.0303750190692264,0.832022390834286,-0.0703525871171315,0.0572785069534278,27,19,0.591150378484934
"flag","cloud","云服务方","controls_open_interaction","mkt_car_20","z_intelligence",-0.00653704008185177,0.0303750190692247,0.831896022198973,-0.0701126856468502,0.0570386054831467,28,20,0.607674583772847
"flag","cloud","云服务方","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.143596514858674,0.0313285409777617,0.000202871549299975,-0.209167904714646,-0.0780251250027025,28,20,0.607674583772847
"flag","cloud","云服务方","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,28,20,0.607674583772847
"flag","cloud","云服务方","controls_cost_speed","mkt_car_20","z_intelligence",-0.0692390518888335,0.0373600466724902,0.0794360323911053,-0.147434528248173,0.00895642447050567,28,20,0.750521008240991
"flag","cloud","云服务方","controls_cost_speed","mkt_car_20","z_low_price",0.00769977961379839,0.0114257181947899,0.508491826122171,-0.0162145234067875,0.0316140826343843,28,20,0.750521008240991
"flag","cloud","云服务方","controls_cost_speed","mkt_car_20","z_speed",-0.0251837887119544,0.01485504505635,0.106344416679886,-0.0562757553442143,0.00590817792030542,28,20,0.750521008240991
"flag","cloud","云服务方","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0832753336367953,0.0150856723138552,2.5216411145854e-05,-0.114850008666616,-0.0517006586069749,28,20,0.750521008240991
"flag","cloud","云服务方","controls_sentiment","mkt_car_20","z_intelligence",0.0353832388804645,0.0193987358553575,0.0881369076575643,-0.00596418784287131,0.0767306656038002,21,16,0.766086237447983
"flag","cloud","云服务方","controls_sentiment","mkt_car_20","z_sent_w5",-0.064079159755959,0.0211514011225594,0.00844855949614013,-0.109162304066591,-0.0189960154453272,21,16,0.766086237447983
"flag","cloud","云服务方","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.0418205502752735,0.0320864519514243,0.212099673989449,-0.0265701031552154,0.110211203705762,21,16,0.766086237447983
"flag","cloud","云服务方","no_controls_intelligence","ff3_car_20","z_intelligence",-0.0460084581338201,0.0275267803814589,0.111030577431096,-0.103622671612628,0.0116057553449882,28,20,0.145051456444093
"flag","cloud","云服务方","controls_intelligence","ff3_car_20","z_intelligence",0.00321553599452061,0.0285209454710474,0.911417011173531,-0.0564794889308493,0.0629105609198906,28,20,0.605216096779573
"flag","cloud","云服务方","controls_closed_intelligence","ff3_car_20","z_intelligence",-0.00673522949450461,0.0324054055870567,0.837685222351613,-0.0748164603153022,0.061346001326293,27,19,0.626728196441161
"flag","cloud","云服务方","controls_open_interaction","ff3_car_20","z_intelligence",-0.00673522949450449,0.0324054055870566,0.837563350280481,-0.0745605228810714,0.0610900638920625,28,20,0.630260418282776
"flag","cloud","云服务方","controls_open_interaction","ff3_car_20","is_open_weight_or_open_source",-0.0931960883973812,0.0349295031802056,0.015197734178767,-0.166304378762083,-0.0200877980326794,28,20,0.630260418282776
"flag","cloud","云服务方","controls_open_interaction","ff3_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,28,20,0.630260418282776
"flag","cloud","云服务方","controls_cost_speed","ff3_car_20","z_intelligence",-0.0632764403579962,0.0426668578122996,0.154463486125122,-0.152579200085158,0.026026319369166,28,20,0.746649842470662
"flag","cloud","云服务方","controls_cost_speed","ff3_car_20","z_low_price",0.0132921074276953,0.0121775493095712,0.288690287816479,-0.0121957962009805,0.0387800110563711,28,20,0.746649842470662
"flag","cloud","云服务方","controls_cost_speed","ff3_car_20","z_speed",-0.0240838740530298,0.0160489107399489,0.149880245365275,-0.0576746302787948,0.00950688217273508,28,20,0.746649842470662
"flag","cloud","云服务方","controls_cost_speed","ff3_car_20","z_low_ttft",-0.0725734090121616,0.0188229831792526,0.00106562079089008,-0.11197036558206,-0.033176452442263,28,20,0.746649842470662
"flag","cloud","云服务方","controls_sentiment","ff3_car_20","z_intelligence",0.0347549592358793,0.0234855396985801,0.159609778005179,-0.0153032836818852,0.0848132021536439,21,16,0.819044537884153
"flag","cloud","云服务方","controls_sentiment","ff3_car_20","z_sent_w5",-0.0626147842414112,0.0218587198794661,0.0118141365531992,-0.109205542795018,-0.0160240256878049,21,16,0.819044537884153
"flag","cloud","云服务方","controls_sentiment","ff3_car_20","z_intelligence:z_sent_w5",0.0432556894522492,0.0314715750088145,0.189493802849604,-0.0238243847983388,0.110335763702837,21,16,0.819044537884153
"flag","business_upstream","商业上游","no_controls_intelligence","mkt_car_1","z_intelligence",0.00186792179534833,0.00412760300527907,0.653004297282977,-0.0064405121280645,0.0101763557187612,122,47,0.00243491615107783
"flag","business_upstream","商业上游","controls_intelligence","mkt_car_1","z_intelligence",0.00603321503442304,0.00592714629669311,0.314051635985254,-0.00589751166034211,0.0179639417291882,122,47,0.0941029080883281
"flag","business_upstream","商业上游","controls_closed_intelligence","mkt_car_1","z_intelligence",0.00261781036254265,0.00710457800870707,0.71474363515086,-0.0118052497798066,0.0170408705048919,97,36,0.106513802337573
"flag","business_upstream","商业上游","controls_open_interaction","mkt_car_1","z_intelligence",-0.000507919587781247,0.0069240400943078,0.941840919123578,-0.0144452894203551,0.0134294502447926,122,47,0.17339410110919
"flag","business_upstream","商业上游","controls_open_interaction","mkt_car_1","is_open_weight_or_open_source",-0.0300793389524601,0.0110514180165056,0.00913954009857118,-0.052324689639703,-0.00783398826521722,122,47,0.17339410110919
