"company_id","creator","upstream_hardware","upstream_cloud","downstream_integrator","downstream_deployer","downstream_enabler","competitor","is_investor","is_owner","confidence","justification"
"AAPL","Vidu","0","0","0","1","0","1","0","0","M","R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business"
"AAPL","Z AI","0","0","0","1","0","1","0","0","M","R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business"
"AAPL","xAI","0","0","0","1","0","1","0","0","M","R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business"
"ABNB","Alibaba","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Amazon","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Anthropic","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Black Forest Labs","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","ByteDance Seed","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","DeepSeek","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","ElevenLabs","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Google","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Kimi","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","KlingAI","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Kyutai","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Meta","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Microsoft","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Midjourney","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","MiniMax","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Mistral","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","OpenAI","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Recraft","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Runway","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Stability.ai","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Suno","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Udio","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Vidu","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","Z AI","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ABNB","xAI","0","0","0","1","0","0","0","0","M","R4:AI improves travel search, matching and customer operations"
"ADBE","Alibaba","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Amazon","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Anthropic","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Black Forest Labs","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","ByteDance Seed","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","DeepSeek","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","ElevenLabs","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Google","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Kimi","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","KlingAI","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Kyutai","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Meta","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Microsoft","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Midjourney","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","MiniMax","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Mistral","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","OpenAI","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Recraft","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Runway","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Stability.ai","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Suno","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Udio","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Vidu","0","0","1","0","0","1","0","0","M","R6:Firefly competes with image and video generation model creators; R3:Firefly and generative AI are embedded in creative software products"
"ADBE","Z AI","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADBE","xAI","0","0","1","0","0","0","0","0","H","R3:Firefly and generative AI are embedded in creative software products"
"ADI","Alibaba","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Amazon","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Anthropic","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Black Forest Labs","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","ByteDance Seed","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","DeepSeek","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","ElevenLabs","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Google","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Kimi","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","KlingAI","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Kyutai","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Meta","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Microsoft","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Midjourney","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","MiniMax","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Mistral","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","OpenAI","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Recraft","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Runway","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Stability.ai","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Suno","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Udio","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Vidu","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","Z AI","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADI","xAI","1","0","0","0","0","0","0","0","M","R1:analog and power semiconductors used in AI data-center hardware"
"ADP","Alibaba","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Amazon","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Anthropic","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Black Forest Labs","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","ByteDance Seed","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","DeepSeek","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","ElevenLabs","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Google","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Kimi","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","KlingAI","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Kyutai","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Meta","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Microsoft","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Midjourney","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","MiniMax","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Mistral","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","OpenAI","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Recraft","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Runway","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Stability.ai","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Suno","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Udio","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Vidu","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","Z AI","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADP","xAI","0","0","0","1","0","0","0","0","M","R4:AI augments payroll and HCM operations"
"ADSK","Alibaba","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Amazon","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Anthropic","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Black Forest Labs","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","ByteDance Seed","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","DeepSeek","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","ElevenLabs","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Google","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Kimi","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","KlingAI","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Kyutai","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Meta","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Microsoft","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Midjourney","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","MiniMax","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Mistral","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","OpenAI","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Recraft","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Runway","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Stability.ai","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Suno","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Udio","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Vidu","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","Z AI","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"ADSK","xAI","0","0","1","0","0","0","0","0","M","R3:AI design features are embedded in Autodesk software"
"AEP","Alibaba","0","0","0","0","0","0","0","0","",""
"AEP","Amazon","0","0","0","0","0","0","0","0","",""
"AEP","Anthropic","0","0","0","0","0","0","0","0","",""
"AEP","Black Forest Labs","0","0","0","0","0","0","0","0","",""
"AEP","ByteDance Seed","0","0","0","0","0","0","0","0","",""
"AEP","DeepSeek","0","0","0","0","0","0","0","0","",""
"AEP","ElevenLabs","0","0","0","0","0","0","0","0","",""
"AEP","Google","0","0","0","0","0","0","0","0","",""
"AEP","Kimi","0","0","0","0","0","0","0","0","",""
"AEP","KlingAI","0","0","0","0","0","0","0","0","",""
"AEP","Kyutai","0","0","0","0","0","0","0","0","",""
"AEP","Meta","0","0","0","0","0","0","0","0","",""
"AEP","Microsoft","0","0","0","0","0","0","0","0","",""
"AEP","Midjourney","0","0","0","0","0","0","0","0","",""
"AEP","MiniMax","0","0","0","0","0","0","0","0","",""
"AEP","Mistral","0","0","0","0","0","0","0","0","",""
"AEP","OpenAI","0","0","0","0","0","0","0","0","",""
"AEP","Recraft","0","0","0","0","0","0","0","0","",""
"AEP","Runway","0","0","0","0","0","0","0","0","",""
"AEP","Stability.ai","0","0","0","0","0","0","0","0","",""
"AEP","Suno","0","0","0","0","0","0","0","0","",""
"AEP","Udio","0","0","0","0","0","0","0","0","",""
"AEP","Vidu","0","0","0","0","0","0","0","0","",""
"AEP","Z AI","0","0","0","0","0","0","0","0","",""
"AEP","xAI","0","0","0","0","0","0","0","0","",""
"ALAB","Alibaba","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Amazon","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Anthropic","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Black Forest Labs","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","ByteDance Seed","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","DeepSeek","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","ElevenLabs","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Google","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Kimi","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","KlingAI","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Kyutai","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Meta","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Microsoft","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Midjourney","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","MiniMax","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Mistral","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","OpenAI","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Recraft","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Runway","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Stability.ai","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Suno","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Udio","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Vidu","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","Z AI","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALAB","xAI","1","0","0","0","0","0","0","0","H","R1:high-speed connectivity chips for AI servers and cloud infrastructure"
"ALNY","Alibaba","0","0","0","0","0","0","0","0","",""
"ALNY","Amazon","0","0","0","0","0","0","0","0","",""
"ALNY","Anthropic","0","0","0","0","0","0","0","0","",""
"ALNY","Black Forest Labs","0","0","0","0","0","0","0","0","",""
"ALNY","ByteDance Seed","0","0","0","0","0","0","0","0","",""
"ALNY","DeepSeek","0","0","0","0","0","0","0","0","",""
"ALNY","ElevenLabs","0","0","0","0","0","0","0","0","",""
"ALNY","Google","0","0","0","0","0","0","0","0","",""
"ALNY","Kimi","0","0","0","0","0","0","0","0","",""
"ALNY","KlingAI","0","0","0","0","0","0","0","0","",""
"ALNY","Kyutai","0","0","0","0","0","0","0","0","",""
"ALNY","Meta","0","0","0","0","0","0","0","0","",""
"ALNY","Microsoft","0","0","0","0","0","0","0","0","",""
"ALNY","Midjourney","0","0","0","0","0","0","0","0","",""
"ALNY","MiniMax","0","0","0","0","0","0","0","0","",""
"ALNY","Mistral","0","0","0","0","0","0","0","0","",""
"ALNY","OpenAI","0","0","0","0","0","0","0","0","",""
"ALNY","Recraft","0","0","0","0","0","0","0","0","",""
"ALNY","Runway","0","0","0","0","0","0","0","0","",""
"ALNY","Stability.ai","0","0","0","0","0","0","0","0","",""
"ALNY","Suno","0","0","0","0","0","0","0","0","",""
"ALNY","Udio","0","0","0","0","0","0","0","0","",""
"ALNY","Vidu","0","0","0","0","0","0","0","0","",""
"ALNY","Z AI","0","0","0","0","0","0","0","0","",""
"ALNY","xAI","0","0","0","0","0","0","0","0","",""
"AMAT","Alibaba","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Amazon","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Anthropic","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Black Forest Labs","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","ByteDance Seed","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","DeepSeek","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","ElevenLabs","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Google","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Kimi","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","KlingAI","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Kyutai","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Meta","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Microsoft","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Midjourney","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","MiniMax","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Mistral","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","OpenAI","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Recraft","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Runway","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Stability.ai","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Suno","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Udio","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Vidu","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","Z AI","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMAT","xAI","1","0","0","0","0","0","0","0","M","R1:semiconductor equipment enabling AI chip fabrication"
"AMD","Alibaba","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Amazon","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Anthropic","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Black Forest Labs","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","ByteDance Seed","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","DeepSeek","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","ElevenLabs","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Google","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Kimi","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","KlingAI","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Kyutai","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Meta","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Microsoft","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Midjourney","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","MiniMax","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
"AMD","Mistral","1","0","0","0","0","0","0","0","H","R1:GPU accelerators and data-center CPUs for AI workloads"
