"event_id","event_trading_date","trading_day_index","term","coefficient","observations"
"AIT-2024-07-007","2024-07-24",894,"rel_downstream_enabler",0.0879754238346634,44
"AIT-2024-07-007","2024-07-24",894,"rel_competitor",-0.0145595992697726,44
"AIT-2024-07-007","2024-07-24",894,"rel_is_investor",-0.0573102317335844,44
"AIT-2024-07-008","2024-07-30",898,"rel_upstream_hardware",-0.0105845607742862,44
"AIT-2024-07-008","2024-07-30",898,"rel_upstream_cloud",-0.0796017060230668,44
"AIT-2024-07-008","2024-07-30",898,"rel_downstream_integrator",0.0422425914418427,44
"AIT-2024-07-008","2024-07-30",898,"rel_downstream_deployer",-0.023562828155151,44
"AIT-2024-07-008","2024-07-30",898,"rel_downstream_enabler",0.0756345598784215,44
"AIT-2024-07-008","2024-07-30",898,"rel_competitor",0.0428804662024737,44
"AIT-2024-08-001","2024-08-01",900,"rel_upstream_hardware",-0.00903406146653632,44
"AIT-2024-08-001","2024-08-01",900,"rel_upstream_cloud",-0.073476707172499,44
"AIT-2024-08-001","2024-08-01",900,"rel_downstream_integrator",0.0767840528156631,44
"AIT-2024-08-001","2024-08-01",900,"rel_downstream_deployer",-0.0220186039216455,44
"AIT-2024-08-001","2024-08-01",900,"rel_downstream_enabler",0.0567906887517769,44
"AIT-2024-08-001","2024-08-01",900,"rel_competitor",0.0837536248514089,44
"AIT-2024-08-002","2024-08-06",903,"rel_upstream_hardware",0.0206736275940237,44
"AIT-2024-08-002","2024-08-06",903,"rel_upstream_cloud",-0.106204974426908,44
"AIT-2024-08-002","2024-08-06",903,"rel_downstream_integrator",0.122720932898419,44
"AIT-2024-08-002","2024-08-06",903,"rel_downstream_deployer",-0.0829320554822746,44
"AIT-2024-08-002","2024-08-06",903,"rel_downstream_enabler",0.0646347833749982,44
"AIT-2024-08-002","2024-08-06",903,"rel_competitor",0.0676922497455213,44
"AIT-2024-08-002","2024-08-06",903,"rel_is_investor",-0.00499518041043973,44
"AIT-2024-08-003","2024-08-13",908,"rel_upstream_hardware",0.0614551942134799,44
"AIT-2024-08-003","2024-08-13",908,"rel_upstream_cloud",-0.0563343190062903,44
"AIT-2024-08-003","2024-08-13",908,"rel_downstream_integrator",0.0950846116213044,44
"AIT-2024-08-003","2024-08-13",908,"rel_downstream_deployer",-0.0709375543160046,44
"AIT-2024-08-003","2024-08-13",908,"rel_downstream_enabler",0.0827111037771399,44
"AIT-2024-08-003","2024-08-13",908,"rel_competitor",0.0859918553439527,44
"AIT-2024-08-003","2024-08-13",908,"rel_is_owner",0.0574855050603154,44
"AIT-2024-08-004","2024-08-13",908,"rel_upstream_hardware",0.0683501665784846,44
"AIT-2024-08-004","2024-08-13",908,"rel_upstream_cloud",-0.0953783196706693,44
"AIT-2024-08-004","2024-08-13",908,"rel_downstream_integrator",0.107273552381739,44
"AIT-2024-08-004","2024-08-13",908,"rel_downstream_deployer",-0.0719228508479876,44
"AIT-2024-08-004","2024-08-13",908,"rel_downstream_enabler",0.0857984117487783,44
"AIT-2024-08-004","2024-08-13",908,"rel_competitor",0.126507769890234,44
"AIT-2024-08-004","2024-08-13",908,"rel_is_investor",0.0886123715911173,44
"AIT-2024-08-006","2024-08-27",918,"rel_upstream_hardware",-0.0490991802466558,44
"AIT-2024-08-006","2024-08-27",918,"rel_upstream_cloud",0.0795008151836238,44
"AIT-2024-08-006","2024-08-27",918,"rel_downstream_integrator",0.0305928608165408,44
"AIT-2024-08-006","2024-08-27",918,"rel_downstream_deployer",0.0710515026380679,44
"AIT-2024-08-006","2024-08-27",918,"rel_downstream_enabler",-0.0480368633718843,44
"AIT-2024-08-006","2024-08-27",918,"rel_competitor",-0.0539917988611731,44
"AIT-2024-08-006","2024-08-27",918,"rel_is_owner",-0.142230788796104,44
"AIT-2024-09-002","2024-09-12",929,"rel_upstream_hardware",-0.108672908260418,44
"AIT-2024-09-002","2024-09-12",929,"rel_upstream_cloud",0.0776252723112218,44
"AIT-2024-09-002","2024-09-12",929,"rel_downstream_integrator",0.0236824017366009,44
"AIT-2024-09-002","2024-09-12",929,"rel_downstream_deployer",0.119333220302399,44
"AIT-2024-09-002","2024-09-12",929,"rel_downstream_enabler",-0.0784288222238112,44
"AIT-2024-09-002","2024-09-12",929,"rel_competitor",-0.176967405200966,44
"AIT-2024-09-002","2024-09-12",929,"rel_is_investor",-0.0557596797521321,44
"AIT-2024-09-010","2024-09-17",932,"rel_upstream_hardware",-0.0946959160097763,44
"AIT-2024-09-010","2024-09-17",932,"rel_upstream_cloud",0.0356378115428775,44
"AIT-2024-09-010","2024-09-17",932,"rel_downstream_integrator",0.000995282507119588,44
"AIT-2024-09-010","2024-09-17",932,"rel_downstream_deployer",0.12411538188541,44
"AIT-2024-09-010","2024-09-17",932,"rel_downstream_enabler",-0.0719073780730001,44
"AIT-2024-09-010","2024-09-17",932,"rel_competitor",-0.0610320074264604,44
"AIT-2024-09-010","2024-09-17",932,"rel_is_investor",-0.0399953941666819,44
"AIT-2024-09-008","2024-09-18",933,"rel_upstream_hardware",-0.117516169233449,44
"AIT-2024-09-008","2024-09-18",933,"rel_upstream_cloud",0.0334173809047667,44
"AIT-2024-09-008","2024-09-18",933,"rel_downstream_integrator",-0.021704313083239,44
"AIT-2024-09-008","2024-09-18",933,"rel_downstream_deployer",0.115233875483168,44
"AIT-2024-09-008","2024-09-18",933,"rel_downstream_enabler",-0.0603156077282433,44
"AIT-2024-09-008","2024-09-18",933,"rel_competitor",-0.0893601549251584,44
"AIT-2024-09-003","2024-09-19",934,"rel_upstream_hardware",-0.104666561281783,44
"AIT-2024-09-003","2024-09-19",934,"rel_upstream_cloud",0.0201405443301996,44
"AIT-2024-09-003","2024-09-19",934,"rel_downstream_integrator",-0.00228237040950544,44
"AIT-2024-09-003","2024-09-19",934,"rel_downstream_deployer",0.106267138111628,44
"AIT-2024-09-003","2024-09-19",934,"rel_downstream_enabler",-0.0441191220758672,44
"AIT-2024-09-003","2024-09-19",934,"rel_competitor",-0.105495462216818,44
"AIT-2024-09-007","2024-09-24",937,"rel_upstream_hardware",-0.089521467609067,44
"AIT-2024-09-007","2024-09-24",937,"rel_upstream_cloud",0.0294327785785547,44
"AIT-2024-09-007","2024-09-24",937,"rel_downstream_integrator",0.0161028419674478,44
"AIT-2024-09-007","2024-09-24",937,"rel_downstream_deployer",0.113164067998944,44
"AIT-2024-09-007","2024-09-24",937,"rel_downstream_enabler",-0.0309854955603596,44
"AIT-2024-09-007","2024-09-24",937,"rel_competitor",-0.105397941775109,44
"AIT-2024-09-007","2024-09-24",937,"rel_is_owner",-0.0815010478243535,44
"AIT-2024-09-006","2024-09-25",938,"rel_upstream_hardware",-0.0635533585835179,44
"AIT-2024-09-006","2024-09-25",938,"rel_upstream_cloud",0.0228272387391021,44
"AIT-2024-09-006","2024-09-25",938,"rel_downstream_integrator",0.00616467143336279,44
"AIT-2024-09-006","2024-09-25",938,"rel_downstream_deployer",0.058556291717774,44
"AIT-2024-09-006","2024-09-25",938,"rel_downstream_enabler",-0.0447359161695133,44
"AIT-2024-09-006","2024-09-25",938,"rel_competitor",-0.0273912963278587,44
"AIT-2024-09-006","2024-09-25",938,"rel_is_owner",-0.0726875037590774,44
"AIT-2024-10-001","2024-10-02",943,"rel_upstream_hardware",-0.0517853289731724,44
"AIT-2024-10-001","2024-10-02",943,"rel_upstream_cloud",0.0516922776731647,44
"AIT-2024-10-001","2024-10-02",943,"rel_downstream_integrator",0.02624005994756,44
"AIT-2024-10-001","2024-10-02",943,"rel_downstream_deployer",-0.0275628668976642,44
"AIT-2024-10-001","2024-10-02",943,"rel_downstream_enabler",-0.0915297255754782,44
"AIT-2024-10-001","2024-10-02",943,"rel_competitor",0.00823155840758265,44
"AIT-2024-10-010","2024-10-22",957,"rel_upstream_hardware",-0.208369802484141,44
"AIT-2024-10-010","2024-10-22",957,"rel_upstream_cloud",0.0613990098207459,44
"AIT-2024-10-010","2024-10-22",957,"rel_downstream_integrator",0.0846908414730621,44
"AIT-2024-10-010","2024-10-22",957,"rel_downstream_deployer",-0.0460629869666116,44
"AIT-2024-10-010","2024-10-22",957,"rel_downstream_enabler",-0.1251436233032,44
"AIT-2024-10-010","2024-10-22",957,"rel_competitor",-0.090550113971765,44
"AIT-2024-10-011","2024-10-22",957,"rel_upstream_hardware",-0.163873397913838,44
"AIT-2024-10-011","2024-10-22",957,"rel_upstream_cloud",-0.0505094256055366,44
"AIT-2024-10-011","2024-10-22",957,"rel_downstream_integrator",0.139393854215488,44
"AIT-2024-10-011","2024-10-22",957,"rel_downstream_deployer",0.00474952814526308,44
"AIT-2024-10-011","2024-10-22",957,"rel_downstream_enabler",-0.0868971425840269,44
"AIT-2024-10-011","2024-10-22",957,"rel_competitor",-0.112515647476111,44
"AIT-2024-10-011","2024-10-22",957,"rel_is_investor",0.21649767740216,44
"AIT-2024-10-013","2024-10-30",963,"rel_upstream_hardware",-0.174192597388229,44
"AIT-2024-10-013","2024-10-30",963,"rel_upstream_cloud",-0.0331892572389514,44
"AIT-2024-10-013","2024-10-30",963,"rel_downstream_integrator",0.155285719793523,44
"AIT-2024-10-013","2024-10-30",963,"rel_downstream_deployer",-0.0393534862485318,44
"AIT-2024-10-013","2024-10-30",963,"rel_downstream_enabler",-0.0150504986152211,44
"AIT-2024-10-013","2024-10-30",963,"rel_competitor",-0.01225077182073,44
"AIT-2024-11-007","2024-11-04",966,"rel_upstream_hardware",-0.0660358581299379,44
"AIT-2024-11-007","2024-11-04",966,"rel_upstream_cloud",-0.16365903760737,44
"AIT-2024-11-007","2024-11-04",966,"rel_downstream_integrator",0.213380847341994,44
"AIT-2024-11-007","2024-11-04",966,"rel_downstream_deployer",-0.00141007997949471,44
"AIT-2024-11-007","2024-11-04",966,"rel_downstream_enabler",0.0380393323901171,44
"AIT-2024-11-007","2024-11-04",966,"rel_competitor",0.0867099933010148,44
"AIT-2024-11-007","2024-11-04",966,"rel_is_investor",0.129388302472899,44
"AIT-2024-11-002","2024-11-12",972,"rel_upstream_hardware",-0.0337375276859056,44
"AIT-2024-11-002","2024-11-12",972,"rel_upstream_cloud",-0.0127246767133085,44
"AIT-2024-11-002","2024-11-12",972,"rel_downstream_integrator",0.0354147839238243,44
"AIT-2024-11-002","2024-11-12",972,"rel_downstream_deployer",-0.0527163789191231,44
"AIT-2024-11-002","2024-11-12",972,"rel_downstream_enabler",0.0292540538467526,44
"AIT-2024-11-002","2024-11-12",972,"rel_competitor",0.168627356977933,44
"AIT-2024-11-005","2024-11-18",976,"rel_upstream_hardware",0.039866410286377,44
"AIT-2024-11-005","2024-11-18",976,"rel_upstream_cloud",0.021390064811431,44
"AIT-2024-11-005","2024-11-18",976,"rel_downstream_integrator",0.037331918872486,44
"AIT-2024-11-005","2024-11-18",976,"rel_downstream_deployer",-0.0210071736820065,44
"AIT-2024-11-005","2024-11-18",976,"rel_downstream_enabler",0.092887971143336,44
"AIT-2024-11-005","2024-11-18",976,"rel_competitor",0.135254761528804,44
"AIT-2024-11-005","2024-11-18",976,"rel_is_investor",-0.0597965905745793,44
"AIT-2024-11-001","2024-11-29",984,"rel_upstream_hardware",0.12390922506878,44
"AIT-2024-11-001","2024-11-29",984,"rel_upstream_cloud",0.0227886576370275,44
"AIT-2024-11-001","2024-11-29",984,"rel_downstream_integrator",0.0439662981425926,44
"AIT-2024-11-001","2024-11-29",984,"rel_downstream_deployer",-0.000190704453873565,44
"AIT-2024-11-001","2024-11-29",984,"rel_downstream_enabler",0.0729421467218587,44
"AIT-2024-11-001","2024-11-29",984,"rel_competitor",0.0531587106391034,44
"AIT-2024-12-001","2024-12-03",986,"rel_upstream_hardware",0.0760795332348435,44
"AIT-2024-12-001","2024-12-03",986,"rel_upstream_cloud",0.0726844580506051,44
"AIT-2024-12-001","2024-12-03",986,"rel_downstream_integrator",0.0304517033119309,44
"AIT-2024-12-001","2024-12-03",986,"rel_downstream_deployer",0.00883072620522612,44
"AIT-2024-12-001","2024-12-03",986,"rel_downstream_enabler",0.0556242498069584,44
"AIT-2024-12-001","2024-12-03",986,"rel_competitor",-0.0672671245081803,44
"AIT-2024-12-002","2024-12-05",988,"rel_upstream_hardware",0.126548533332822,44
"AIT-2024-12-002","2024-12-05",988,"rel_upstream_cloud",0.155281298680225,44
"AIT-2024-12-002","2024-12-05",988,"rel_downstream_integrator",0.016830679732241,44
"AIT-2024-12-002","2024-12-05",988,"rel_downstream_deployer",0.0223465336058194,44
